frequency_hz,mean_response_db,response_standard_deviation_db,mean_chirp_level_dbfs,chirp_level_standard_deviation_db,mean_noise_level_dbfs,noise_level_standard_deviation_db,mean_snr_db,response_1_db,response_2_db,response_3_db,response_4_db,response_5_db,response_6_db,response_7_db,response_8_db,chirp_level_1_dbfs,chirp_level_2_dbfs,chirp_level_3_dbfs,chirp_level_4_dbfs,chirp_level_5_dbfs,chirp_level_6_dbfs,chirp_level_7_dbfs,chirp_level_8_dbfs,noise_level_1_dbfs,noise_level_2_dbfs,noise_level_3_dbfs,noise_level_4_dbfs,noise_level_5_dbfs,noise_level_6_dbfs,noise_level_7_dbfs,noise_level_8_dbfs
3085.17034068,-49.37128383,1.42615440,-81.57957313,1.42615440,-120.73125527,2.83716533,39.15168214,-46.06990193,-50.33424395,-50.42894245,-50.19164380,-50.07435314,-49.54414724,-49.23002911,-49.09700904,-78.27819122,-82.54253324,-82.63723175,-82.39993309,-82.28264244,-81.75243653,-81.43831841,-81.30529834,-120.37058202,-120.54171937,-122.05302251,-122.60685072,-114.06110378,-122.25610337,-121.28063216,-122.68002821
3128.25651303,-50.71624843,1.15653616,-82.64394300,1.15653616,-120.90689516,2.64336896,38.26295215,-48.44206262,-51.84844558,-51.82157705,-51.50322246,-51.32243357,-50.49823710,-50.19747056,-50.09653852,-80.36975719,-83.77614015,-83.74927162,-83.43091703,-83.25012814,-82.42593167,-82.12516513,-82.02423309,-119.68391264,-120.62637614,-121.99913148,-123.23890554,-115.26656103,-123.16519100,-120.47023535,-122.80484807
3171.34268537,-50.29385351,1.09821112,-81.95297114,1.09821112,-121.76819221,1.86780575,39.81522106,-48.22245229,-51.18966871,-51.49520563,-51.09416213,-50.96466724,-50.00394417,-49.72978007,-49.65094784,-79.88156993,-82.84878634,-83.15432327,-82.75327977,-82.62378487,-81.66306180,-81.38889771,-81.31006548,-120.44071126,-122.16185220,-123.10245930,-123.54945330,-118.63207111,-122.79064571,-119.90830641,-123.56003838
3214.42885772,-49.39976466,1.09256337,-80.79351281,1.09256337,-122.18939041,1.47809496,41.39587759,-47.31111930,-49.95094148,-50.71004544,-50.22587720,-50.17831343,-49.12308961,-48.87906450,-48.81966631,-78.70486745,-81.34468963,-82.10379360,-81.61962535,-81.57206158,-80.51683776,-80.27281265,-80.21341447,-120.20880468,-122.64612552,-124.06674789,-123.24115817,-120.08457411,-123.15353580,-121.30326358,-122.81091351
3257.51503006,-48.52952107,1.11720614,-79.65971745,1.11720614,-121.62616275,1.66381123,41.96644530,-46.36033292,-48.77400789,-49.93085636,-49.38109392,-49.40221704,-48.29104377,-48.07455513,-48.02206152,-77.49052930,-79.90420428,-81.06105274,-80.51129030,-80.53241343,-79.42124015,-79.20475152,-79.15225790,-119.33164348,-122.41424090,-122.62649471,-122.72792813,-118.94780649,-123.30476643,-121.05216703,-122.60425482
3300.60120240,-47.82172332,1.24363772,-78.70075110,1.24363772,-121.95438061,1.68666093,43.25362951,-45.14077032,-48.01804347,-49.19234542,-48.69641564,-48.69599937,-47.79150729,-47.58482553,-47.45387948,-76.01979811,-78.89707125,-80.07137321,-79.57544342,-79.57502716,-78.67053507,-78.46385332,-78.33290726,-121.58496802,-123.10082004,-122.49070128,-123.20961236,-118.81843940,-123.72302917,-120.14627091,-122.56120369
3343.68737475,-47.11392556,1.39734878,-77.74178475,1.39734878,-122.27538308,1.41786802,44.53359834,-43.92120773,-47.26207904,-48.45383449,-48.01173737,-47.98978171,-47.29197081,-47.09509593,-46.88569744,-74.54906691,-77.88993822,-79.08169367,-78.63959655,-78.61764089,-77.91982999,-77.72295511,-77.51355662,-122.32139634,-122.86105050,-123.14154138,-124.11764758,-119.72965294,-123.15381611,-122.12148583,-120.75647396
3386.77354709,-46.61624645,1.59837074,-76.99915608,1.59837074,-121.78984084,1.43090948,44.79068476,-42.80968639,-46.82118169,-47.88683981,-47.50972173,-47.47117410,-47.02117491,-46.82397173,-46.58622121,-73.19259602,-77.20409132,-78.26974944,-77.89263136,-77.85408374,-77.40408454,-77.20688136,-76.96913084,-120.14060295,-121.77678674,-121.99341031,-123.64693488,-120.31086061,-123.50211283,-122.65793518,-120.29008320
3429.85971944,-46.35870291,1.85694127,-76.50377048,1.85694127,-122.74250388,1.57579850,46.23873340,-41.82164076,-46.74036100,-47.51586371,-47.21646339,-47.16697801,-47.01179683,-46.80268226,-46.59383735,-71.96670833,-76.88542857,-77.66093128,-77.36153096,-77.31204558,-77.15686440,-76.94774983,-76.73890492,-121.31193915,-123.06430430,-123.43905026,-124.10172456,-119.52353853,-124.20691764,-123.32923248,-122.96332415
3472.94589178,-46.10115938,2.13573336,-76.00838489,2.13573336,-123.38509510,1.34857819,47.37671021,-40.83359514,-46.65954032,-47.14488762,-46.92320505,-46.86278191,-47.00241874,-46.78139280,-46.60145348,-70.74082065,-76.56676582,-77.05211312,-76.83043056,-76.77000742,-76.90964425,-76.68861830,-76.50867899,-122.23855127,-123.37030105,-124.51770556,-124.67535199,-120.62300342,-124.12256584,-123.72123624,-123.81204537
3516.03206413,-46.81118467,2.22896456,-76.51818775,2.22896456,-123.11861316,1.62734742,46.60042541,-41.31225188,-47.31449050,-47.80502896,-47.62033367,-47.56939535,-47.85519943,-47.58540174,-47.42737583,-71.01925496,-77.02149357,-77.51203204,-77.32733675,-77.27639842,-77.56220251,-77.29240481,-77.13437890,-121.76952469,-121.87616022,-124.58761028,-124.41941647,-120.16706737,-123.94954787,-124.22321666,-123.95636168
3559.11823647,-47.75509248,2.27718479,-77.27096662,2.27718479,-123.47562144,1.42353990,46.20465482,-42.14544264,-48.14729258,-48.71441392,-48.55686046,-48.52034354,-48.91638273,-48.58890334,-48.45110066,-71.66131678,-77.66316672,-78.23028806,-78.07273460,-78.03621767,-78.43225687,-78.10477748,-77.96697480,-121.35710108,-122.96392070,-124.48765052,-124.42569148,-121.32132777,-124.23227817,-124.22453946,-124.79246233
3602.20440882,-48.73376723,2.29222719,-78.05263630,2.29222719,-123.35144470,1.49376557,45.29880840,-43.09791742,-49.01378611,-49.65679398,-49.52334309,-49.51450024,-49.96688950,-49.60301263,-49.49389488,-72.41678648,-78.33265518,-78.97566305,-78.84221216,-78.83336931,-79.28575857,-78.92188170,-78.81276395,-122.23533632,-122.31140785,-123.61610712,-124.51210287,-120.56728753,-124.48190906,-124.57804267,-124.50936420
3645.29058116,-49.91911209,2.10024153,-79.00604574,2.10024153,-123.77791301,1.33352101,44.77186726,-44.75946941,-50.08055660,-50.79531154,-50.66789657,-50.76550755,-50.95393028,-50.68017877,-50.65004597,-73.84640306,-79.16749026,-79.88224520,-79.75483023,-79.85244121,-80.04086394,-79.76711243,-79.73697963,-122.34024487,-121.97904973,-124.86219832,-124.69135000,-122.32233578,-124.48307735,-124.25259920,-125.29244881
3688.37675351,-51.10445694,1.91146265,-79.95945519,1.91146265,-123.79129858,1.29809271,43.83184339,-46.42102139,-51.14732709,-51.93382910,-51.81245005,-52.01651487,-51.94097106,-51.75734491,-51.80619706,-75.27601964,-80.00232534,-80.78882735,-80.66744829,-80.87151311,-80.79596930,-80.61234316,-80.66119531,-121.88449414,-122.19704720,-124.61443979,-124.53599657,-122.74203795,-125.04435462,-124.32503386,-124.98698451
3731.46292585,-51.19085259,1.74265479,-79.81933623,1.74265479,-123.89804536,0.88681218,44.07870913,-46.94181510,-51.22796659,-52.11076303,-51.93961883,-52.17435784,-51.81641796,-51.64416347,-51.67171792,-75.57029874,-79.85645023,-80.73924667,-80.56810246,-80.80284148,-80.44490160,-80.27264711,-80.30020156,-122.51565882,-123.44584578,-124.42044579,-124.17917219,-122.78572845,-125.03574659,-124.38792546,-124.41383979
3774.54909820,-50.09936898,1.61872865,-78.50714816,1.61872865,-123.47995704,1.67725147,44.97280888,-46.23991761,-50.25164800,-51.25704931,-50.97633107,-51.16052191,-50.50043276,-50.25513986,-50.15391135,-74.64769679,-78.65942718,-79.66482848,-79.38411025,-79.56830108,-78.90821193,-78.66291904,-78.56169052,-122.07834125,-123.05880947,-123.47250871,-124.94912813,-120.44364737,-123.48559835,-124.71714865,-125.63447439
3817.63527054,-49.00788538,1.53787772,-77.19496009,1.53787772,-123.52243521,1.89628484,46.32747512,-45.53802013,-49.27532941,-50.40333559,-50.01304332,-50.14668598,-49.18444756,-48.86611626,-48.63610477,-73.72509484,-77.46240412,-78.59041030,-78.20011803,-78.33376069,-77.37152227,-77.05319097,-76.82317948,-120.66579205,-122.64122134,-124.10146405,-124.86521691,-120.87253898,-124.58801062,-124.94213859,-125.50309911
3860.72144289,-48.55818819,1.67542564,-76.53323179,1.67542564,-123.87207637,1.88918527,47.33884457,-44.78139120,-49.45987641,-49.97633978,-49.60150566,-49.62265342,-48.67126236,-48.30816992,-48.04430676,-72.75643481,-77.43492002,-77.95138338,-77.57654926,-77.59769702,-76.64630596,-76.28321353,-76.01935037,-121.65456349,-124.00014526,-124.29789835,-122.41774013,-121.29991286,-125.37760204,-125.72467779,-126.20407100
3903.80761523,-48.24810038,1.89373931,-76.01299962,1.89373931,-124.04916810,1.89227236,48.03616848,-44.01285642,-49.89694937,-49.64216896,-49.30999155,-49.20516899,-48.33271223,-47.93100987,-47.65394568,-71.77775566,-77.66184860,-77.40706820,-77.07489078,-76.97006822,-76.09761146,-75.69590911,-75.41884492,-122.44548906,-124.49541029,-124.66185036,-125.09677847,-120.06987891,-124.40895696,-125.59883110,-125.61614965
3946.89378758,-47.99134990,2.08513270,-75.54770024,2.08513270,-124.33798412,2.87541545,48.79028388,-43.39958995,-50.20541723,-49.38132261,-49.07382203,-48.86749109,-48.05212144,-47.61841988,-47.33261495,-70.95594030,-77.76176757,-76.93767296,-76.63017238,-76.42384143,-75.60847179,-75.17477023,-74.88896530,-122.57345013,-124.77837895,-125.81307315,-125.81023355,-117.83538395,-125.93167551,-126.02302560,-125.93865214
3989.97995992,-48.01462034,1.98888530,-75.37079806,1.98888530,-124.24988831,3.13034216,48.87909025,-43.60148215,-49.83870833,-49.50542967,-49.12821161,-48.94879746,-48.07581724,-47.64482266,-47.37369358,-70.95765988,-77.19488606,-76.86160740,-76.48438933,-76.30497518,-75.43199497,-75.00100039,-74.72987131,-123.33947464,-125.13244411,-125.23905208,-126.85539975,-117.02817721,-126.04333257,-126.20928966,-124.15193645
4033.06613226,-48.03789078,1.90272361,-75.19389588,1.90272361,-123.82249279,4.66850418,48.62859690,-43.80337435,-49.47199943,-49.62953674,-49.18260118,-49.03010382,-48.09951304,-47.67122544,-47.41477222,-70.95937946,-76.62800454,-76.78554185,-76.33860629,-76.18610893,-75.25551815,-74.82723055,-74.57077732,-124.32196184,-125.68586237,-125.93336548,-125.77642995,-112.36179178,-125.65403081,-126.03243109,-124.81406895
4076.15230461,-48.04383928,1.79223677,-75.00439082,1.79223677,-123.70047268,4.80942735,48.69608185,-44.00538659,-49.15507210,-49.59896951,-49.13976617,-49.03246316,-48.11546325,-47.77722037,-47.52637306,-70.96593814,-76.11562365,-76.55952105,-76.10031772,-75.99301471,-75.07601479,-74.73777192,-74.48692461,-124.30640392,-125.43821850,-125.80924456,-126.01794034,-111.90337209,-126.19662269,-125.19428555,-124.73769376
4119.23847695,-48.03237321,1.65496456,-74.80221549,1.65496456,-122.97250273,6.64689781,48.17028724,-44.20751952,-48.88819256,-49.41290084,-48.99918666,-48.95545330,-48.12362644,-47.96323309,-47.70887325,-70.97736180,-75.65803484,-76.18274312,-75.76902894,-75.72529558,-74.89346872,-74.73307537,-74.47871553,-124.80943968,-124.99062799,-125.66966256,-125.40579791,-106.62748598,-126.72183725,-125.44551592,-124.10965451
4162.32464930,-48.02090714,1.52776949,-74.60004015,1.52776949,-123.75387097,6.57324982,49.15383082,-44.40965245,-48.62131302,-49.22683217,-48.85860715,-48.87844344,-48.13178964,-48.14924580,-47.89137344,-70.98878546,-75.20044603,-75.80596518,-75.43774016,-75.45757645,-74.71092265,-74.72837881,-74.47050645,-125.65039113,-126.03967240,-125.98704451,-126.15807145,-107.50903932,-126.72013034,-126.32266994,-125.64394865
4205.41082164,-47.91527798,1.47597382,-74.31126282,1.47597382,-125.32756374,3.64249420,51.01630092,-44.38350084,-48.43196297,-49.00641483,-48.71848608,-48.69303700,-48.06386249,-48.12968076,-47.89527885,-70.77948568,-74.82794781,-75.40239968,-75.11447092,-75.08902185,-74.45984733,-74.52566560,-74.29126369,-125.40199763,-126.54076949,-126.24392386,-127.43482527,-116.44233424,-127.05376748,-127.01097314,-126.49191880
4248.49699399,-47.79135599,1.43996289,-74.00566154,1.43996289,-126.20304512,2.22318421,52.19738359,-44.31300095,-48.25767438,-48.77932466,-48.57845407,-48.48657263,-47.98115345,-48.07017864,-47.86448909,-70.52730651,-74.47197993,-74.99363021,-74.79275962,-74.70087819,-74.19545900,-74.28448419,-74.07879465,-125.82229277,-126.35077423,-127.07152683,-127.66010640,-120.94901434,-127.89827088,-126.92825732,-126.94411821
4291.58316633,-47.67559623,1.41349019,-73.70974748,1.41349019,-126.65479046,1.18913560,52.94504298,-44.24597085,-48.05954894,-48.60084961,-48.46452021,-48.33088941,-47.87368451,-47.99977734,-47.82952900,-70.28012209,-74.09370019,-74.63500085,-74.49867145,-74.36504065,-73.90783576,-74.03392858,-73.86368024,-125.91527151,-126.89584742,-127.68152825,-127.49303306,-124.09997448,-126.82154544,-126.68608294,-127.64504058
4334.66933868,-47.59805061,1.42683038,-73.45918724,1.42683038,-127.03466744,0.90376966,53.57548020,-44.19518561,-47.74982370,-48.64998169,-48.47277313,-48.41295428,-47.65029422,-47.87834810,-47.77504413,-70.05632223,-73.61096033,-74.51111832,-74.33390975,-74.27409091,-73.51143085,-73.73948473,-73.63618076,-126.50935819,-126.35403379,-128.06510006,-127.49364466,-125.62044281,-127.94291500,-126.49161620,-127.80022880
4377.75551102,-47.52050498,1.45261436,-73.20862700,1.45261436,-126.94592092,0.84415358,53.73729392,-44.14440036,-47.44009846,-48.69911378,-48.48102605,-48.49501915,-47.42690393,-47.75691886,-47.72055927,-69.83252238,-73.12822048,-74.38723579,-74.16914806,-74.18314117,-73.11502594,-73.44504087,-73.40868128,-126.73248567,-126.80952105,-127.23260023,-127.62567205,-125.08353275,-126.84871739,-127.61622050,-127.61861768
4420.84168337,-47.25591052,1.34703802,-72.77531988,1.34703802,-126.78746772,0.81274982,54.01214784,-44.17703854,-47.09472849,-48.39952471,-48.16458751,-48.23979357,-47.09201016,-47.44612863,-47.43347257,-69.69644789,-72.61413785,-73.91893406,-73.68399686,-73.75920292,-72.61141951,-72.96553798,-72.95288192,-126.36008497,-126.65052660,-127.40755359,-127.78423603,-125.60765678,-125.80663713,-127.14590160,-127.53714502
4463.92785571,-46.81492804,1.10974282,-72.16968150,1.10974282,-126.74326159,0.74055213,54.57358009,-44.28834543,-46.71574535,-47.77108978,-47.54196324,-47.66650134,-46.65196802,-46.95677000,-46.92704115,-69.64309889,-72.07049881,-73.12584325,-72.89671670,-73.02125480,-72.00672148,-72.31152346,-72.28179461,-126.62804994,-126.48439855,-126.60505938,-128.23140142,-125.59728641,-126.96736205,-126.43338864,-126.99914634
4507.01402806,-46.37394555,0.87358769,-71.56404313,0.87358769,-126.81098020,0.58234199,55.24693708,-44.39965231,-46.33676221,-47.14265486,-46.91933897,-47.09320910,-46.21192589,-46.46741137,-46.42060972,-69.58974989,-71.52685978,-72.33275243,-72.10943654,-72.28330668,-71.40202346,-71.65750894,-71.61070730,-126.84475498,-126.79886152,-126.86825258,-126.66961011,-125.51747305,-127.30415465,-127.06811099,-127.41662377
4550.10020040,-46.72740672,0.81143360,-71.78179868,0.81143360,-127.40160734,0.51417188,55.61980867,-44.84282666,-46.50349324,-47.30937249,-47.18039579,-47.30722598,-46.71737194,-46.97110642,-46.98746123,-69.89721862,-71.55788520,-72.36376444,-72.23478775,-72.36161794,-71.77176390,-72.02549838,-72.04185318,-126.93134693,-127.69480125,-128.41305354,-127.02428769,-127.20147799,-127.34647449,-126.90406284,-127.69735401
4593.18637275,-47.21741289,0.81875935,-72.14107505,0.81875935,-127.59992817,0.39823465,55.45885311,-45.34304073,-46.76401890,-47.61275697,-47.59333531,-47.65656162,-47.38532378,-47.64548258,-47.73878324,-70.26670290,-71.68768106,-72.53641913,-72.51699747,-72.58022378,-72.30898595,-72.56914474,-72.66244541,-127.26456009,-127.08195591,-128.07995173,-128.07379866,-127.12440379,-127.74137423,-127.69437815,-127.73900277
4636.27254509,-47.80548978,0.90119856,-72.59155739,0.90119856,-128.05522100,0.72400529,55.46366361,-45.87501162,-47.07026279,-48.03650746,-48.10727845,-48.14281699,-48.18096939,-48.44392417,-48.58714738,-70.66107923,-71.85633040,-72.82257506,-72.89334606,-72.92888459,-72.96703700,-73.22999178,-73.37321499,-127.19547447,-126.90718419,-128.64341441,-128.51006589,-127.77408483,-128.99994022,-128.35139801,-128.06020596
4679.35871743,-48.80628095,1.15897089,-73.42586478,1.15897089,-127.88614685,0.37057361,54.46028206,-46.54062580,-47.56890426,-48.96679823,-49.04627856,-49.20527625,-49.51399293,-49.76447446,-49.84389714,-71.16020963,-72.18848809,-73.58638206,-73.66586239,-73.82486008,-74.13357675,-74.38405829,-74.46348097,-127.66644524,-127.17743044,-128.26692583,-128.21369066,-127.73020185,-128.25215493,-127.88350838,-127.89881745
4722.44488978,-49.80707213,1.43578421,-74.26017218,1.43578421,-128.04718743,0.38228890,53.78701525,-47.20623999,-48.06754572,-49.89708900,-49.98527867,-50.26773551,-50.84701646,-51.08502475,-51.10064689,-71.65934004,-72.52064577,-74.35018906,-74.43837872,-74.72083557,-75.30011651,-75.53812481,-75.55374695,-128.00023658,-127.54607366,-128.15192376,-128.61792446,-127.71925204,-128.07490187,-127.74005696,-128.52713009
4765.53106212,-50.95774893,1.97359116,-75.24836398,1.97359116,-128.03221434,0.59055674,52.78385036,-47.16915617,-48.92604802,-50.96712076,-51.16123205,-51.55050471,-52.61895529,-52.70092833,-52.56804615,-71.45977121,-73.21666306,-75.25773580,-75.45184710,-75.84111976,-76.90957034,-76.99154338,-76.85866119,-127.88839819,-127.07732565,-128.61601706,-128.22650357,-127.97897080,-128.48038840,-127.31543245,-128.67467861
4808.61723447,-52.24098791,2.77632613,-76.37265455,2.77632613,-128.36577540,0.56781092,51.99312085,-46.51059069,-50.10281918,-52.16074252,-52.54675214,-53.02812089,-54.77908051,-54.57804889,-54.22174848,-70.64225733,-74.23448582,-76.29240916,-76.67841878,-77.15978753,-78.91074715,-78.70971553,-78.35341512,-127.65798982,-128.45421975,-128.88094498,-128.68137046,-127.64120684,-129.05154577,-127.84766330,-128.71126229
4851.70340681,-53.52422689,3.60239101,-77.49694513,3.60239101,-128.37635019,0.67865848,50.87940507,-45.85202522,-51.27959035,-53.35436429,-53.93227223,-54.50573706,-56.93920573,-56.45516944,-55.87545081,-69.82474346,-75.25230859,-77.32708252,-77.90499047,-78.47845530,-80.91192397,-80.42788767,-79.84816904,-127.66919221,-129.78765493,-127.74025608,-127.98060282,-128.27213060,-128.72271530,-128.55415498,-128.28409461
4894.78957916,-54.72068930,3.50480731,-78.54072008,3.50480731,-128.23158507,0.35926160,49.69086499,-46.40618747,-53.96751208,-55.25992301,-55.98948199,-56.63784939,-57.32297930,-56.39503082,-55.78655032,-70.22621825,-77.78754286,-79.07995379,-79.80951277,-80.45788017,-81.14301008,-80.21506160,-79.60658110,-128.37577707,-128.24588739,-127.76975527,-128.64589226,-127.60264652,-128.38806193,-128.49031396,-128.33434616
4937.87575150,-55.90410860,3.70348413,-79.57239299,3.70348413,-128.53419848,0.67354526,48.96180549,-47.14263087,-56.88256994,-57.27249066,-58.14765123,-58.86833690,-57.43975522,-56.04370908,-55.43572488,-70.81091527,-80.55085433,-80.94077505,-81.81593562,-82.53662129,-81.10803961,-79.71199347,-79.10400927,-128.82052233,-128.27904903,-128.79576848,-129.43018036,-127.49279186,-128.81273288,-128.99379376,-127.64874911
4980.96192385,-56.62919349,4.02437010,-80.14716864,4.02437010,-128.72533776,0.41388575,48.57816912,-48.00705535,-59.12206165,-58.92116068,-59.65120997,-60.24255202,-57.01036794,-55.33288709,-54.74625323,-71.52503050,-82.64003680,-82.43913583,-83.16918511,-83.76052716,-80.52834308,-78.85086224,-78.26422837,-128.15832450,-128.64260840,-128.61639066,-129.28795643,-128.21290694,-129.11764593,-128.68866270,-129.07820649
5024.04809619,-55.60908199,3.65831398,-78.98222009,3.65831398,-128.91518113,0.38879103,49.93296104,-49.35879236,-58.78920536,-59.18422050,-58.66221332,-58.35634532,-54.50135924,-53.25319879,-52.76732101,-72.73193046,-82.16234346,-82.55735860,-82.03535142,-81.72948342,-77.87449735,-76.62633689,-76.14045911,-128.27208962,-129.67270984,-128.94366385,-128.96880164,-128.92346183,-128.75295783,-128.75296714,-129.03479729
